"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","060371193421","CA","060371193421","=""060371193421""","80.46","2019-2023","2022","Census","California (State)"
"Block Group","060371193422","CA","060371193422","=""060371193422""","86.36","2019-2023","2022","Census","California (State)"
"Block Group","060371194001","CA","060371194001","=""060371194001""","95.45","2019-2023","2022","Census","California (State)"
"Block Group","060371194002","CA","060371194002","=""060371194002""","92.17","2019-2023","2022","Census","California (State)"
"Block Group","060371194003","CA","060371194003","=""060371194003""","86.87","2019-2023","2022","Census","California (State)"
"Block Group","060371197001","CA","060371197001","=""060371197001""","67.58","2019-2023","2022","Census","California (State)"
"Block Group","060371197002","CA","060371197002","=""060371197002""","97.14","2019-2023","2022","Census","California (State)"
"Block Group","060371197003","CA","060371197003","=""060371197003""","92.57","2019-2023","2022","Census","California (State)"
"Block Group","060371198011","CA","060371198011","=""060371198011""","73.59","2019-2023","2022","Census","California (State)"
"Block Group","060371198012","CA","060371198012","=""060371198012""","93.24","2019-2023","2022","Census","California (State)"
"Block Group","060371198021","CA","060371198021","=""060371198021""","80.51","2019-2023","2022","Census","California (State)"
"Block Group","060371198022","CA","060371198022","=""060371198022""","89.62","2019-2023","2022","Census","California (State)"
"Block Group","060371199001","CA","060371199001","=""060371199001""","71.41","2019-2023","2022","Census","California (State)"
"Block Group","060371199002","CA","060371199002","=""060371199002""","94.67","2019-2023","2022","Census","California (State)"
"Block Group","060371199003","CA","060371199003","=""060371199003""","77.22","2019-2023","2022","Census","California (State)"
"Block Group","060371200101","CA","060371200101","=""060371200101""","86.22","2019-2023","2022","Census","California (State)"
"Block Group","060371200102","CA","060371200102","=""060371200102""","74.16","2019-2023","2022","Census","California (State)"
"Block Group","060371200201","CA","060371200201","=""060371200201""","68.68","2019-2023","2022","Census","California (State)"
"Block Group","060371200202","CA","060371200202","=""060371200202""","82.43","2019-2023","2022","Census","California (State)"
"Block Group","060371200301","CA","060371200301","=""060371200301""","73.21","2019-2023","2022","Census","California (State)"
"Block Group","060371201031","CA","060371201031","=""060371201031""","86.83","2019-2023","2022","Census","California (State)"
"Block Group","060371201032","CA","060371201032","=""060371201032""","68.39","2019-2023","2022","Census","California (State)"
"Block Group","060371201041","CA","060371201041","=""060371201041""","78.44","2019-2023","2022","Census","California (State)"
"Block Group","060371201051","CA","060371201051","=""060371201051""","77.07","2019-2023","2022","Census","California (State)"
"Block Group","060371201052","CA","060371201052","=""060371201052""","88.99","2019-2023","2022","Census","California (State)"
"Block Group","060371201061","CA","060371201061","=""060371201061""","76.07","2019-2023","2022","Census","California (State)"
"Block Group","060371201062","CA","060371201062","=""060371201062""","86.47","2019-2023","2022","Census","California (State)"
"Block Group","060371201063","CA","060371201063","=""060371201063""","74.48","2019-2023","2022","Census","California (State)"
"Block Group","060371201071","CA","060371201071","=""060371201071""","90.69","2019-2023","2022","Census","California (State)"
"Block Group","060371201072","CA","060371201072","=""060371201072""","78.75","2019-2023","2022","Census","California (State)"
"Block Group","060371201081","CA","060371201081","=""060371201081""","78.57","2019-2023","2022","Census","California (State)"
"Block Group","060371201082","CA","060371201082","=""060371201082""","75.02","2019-2023","2022","Census","California (State)"
"Block Group","060371203001","CA","060371203001","=""060371203001""","93.53","2019-2023","2022","Census","California (State)"
"Block Group","060371203002","CA","060371203002","=""060371203002""","96.64","2019-2023","2022","Census","California (State)"
"Block Group","060371203003","CA","060371203003","=""060371203003""","72.64","2019-2023","2022","Census","California (State)"
"Block Group","060371203004","CA","060371203004","=""060371203004""","78.59","2019-2023","2022","Census","California (State)"
"Block Group","060371204001","CA","060371204001","=""060371204001""","83.64","2019-2023","2022","Census","California (State)"
"Block Group","060371204002","CA","060371204002","=""060371204002""","90.08","2019-2023","2022","Census","California (State)"
"Block Group","060371204003","CA","060371204003","=""060371204003""","96.40","2019-2023","2022","Census","California (State)"
"Block Group","060371210101","CA","060371210101","=""060371210101""","76.47","2019-2023","2022","Census","California (State)"
"Block Group","060371210102","CA","060371210102","=""060371210102""","83.49","2019-2023","2022","Census","California (State)"
"Block Group","060371210103","CA","060371210103","=""060371210103""","73.23","2019-2023","2022","Census","California (State)"
"Block Group","060371210104","CA","060371210104","=""060371210104""","89.71","2019-2023","2022","Census","California (State)"
"Block Group","060371210201","CA","060371210201","=""060371210201""","77.30","2019-2023","2022","Census","California (State)"
"Block Group","060371210202","CA","060371210202","=""060371210202""","73.98","2019-2023","2022","Census","California (State)"
"Block Group","060371211011","CA","060371211011","=""060371211011""","81.47","2019-2023","2022","Census","California (State)"
"Block Group","060371211012","CA","060371211012","=""060371211012""","82.97","2019-2023","2022","Census","California (State)"
"Block Group","060371211021","CA","060371211021","=""060371211021""","78.95","2019-2023","2022","Census","California (State)"
"Block Group","060371211022","CA","060371211022","=""060371211022""","78.03","2019-2023","2022","Census","California (State)"
"Block Group","060371211023","CA","060371211023","=""060371211023""","87.43","2019-2023","2022","Census","California (State)"
"Block Group","060371212101","CA","060371212101","=""060371212101""","79.40","2019-2023","2022","Census","California (State)"
"Block Group","060371212102","CA","060371212102","=""060371212102""","94.04","2019-2023","2022","Census","California (State)"
"Block Group","060371212211","CA","060371212211","=""060371212211""","95.53","2019-2023","2022","Census","California (State)"
"Block Group","060371212212","CA","060371212212","=""060371212212""","86.30","2019-2023","2022","Census","California (State)"
"Block Group","060371212221","CA","060371212221","=""060371212221""","83.64","2019-2023","2022","Census","California (State)"
"Block Group","060371212222","CA","060371212222","=""060371212222""","87.07","2019-2023","2022","Census","California (State)"
"Block Group","060371212223","CA","060371212223","=""060371212223""","92.90","2019-2023","2022","Census","California (State)"
"Block Group","060371216001","CA","060371216001","=""060371216001""","80.94","2019-2023","2022","Census","California (State)"
"Block Group","060371216002","CA","060371216002","=""060371216002""","97.78","2019-2023","2022","Census","California (State)"
"Block Group","060371218011","CA","060371218011","=""060371218011""","81.63","2019-2023","2022","Census","California (State)"
"Block Group","060371218012","CA","060371218012","=""060371218012""","72.14","2019-2023","2022","Census","California (State)"
"Block Group","060371218021","CA","060371218021","=""060371218021""","88.93","2019-2023","2022","Census","California (State)"
"Block Group","060371218022","CA","060371218022","=""060371218022""","86.99","2019-2023","2022","Census","California (State)"
"Block Group","060371219001","CA","060371219001","=""060371219001""","82.18","2019-2023","2022","Census","California (State)"
"Block Group","060371219002","CA","060371219002","=""060371219002""","88.29","2019-2023","2022","Census","California (State)"
"Block Group","060371220001","CA","060371220001","=""060371220001""","86.24","2019-2023","2022","Census","California (State)"
"Block Group","060371220002","CA","060371220002","=""060371220002""","85.74","2019-2023","2022","Census","California (State)"
"Block Group","060371220003","CA","060371220003","=""060371220003""","97.58","2019-2023","2022","Census","California (State)"
"Block Group","060371221201","CA","060371221201","=""060371221201""","75.61","2019-2023","2022","Census","California (State)"
"Block Group","060371221202","CA","060371221202","=""060371221202""","83.01","2019-2023","2022","Census","California (State)"
"Block Group","060371221211","CA","060371221211","=""060371221211""","82.04","2019-2023","2022","Census","California (State)"
"Block Group","060371221212","CA","060371221212","=""060371221212""","92.38","2019-2023","2022","Census","California (State)"
"Block Group","060371221221","CA","060371221221","=""060371221221""","67.71","2019-2023","2022","Census","California (State)"
"Block Group","060371221222","CA","060371221222","=""060371221222""","78.59","2019-2023","2022","Census","California (State)"
"Block Group","060371222001","CA","060371222001","=""060371222001""","86.39","2019-2023","2022","Census","California (State)"
"Block Group","060371222002","CA","060371222002","=""060371222002""","90.23","2019-2023","2022","Census","California (State)"
