"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Distance to Transit","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d4a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040210002041","AZ","040210002041","=""040210002041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002042","AZ","040210002042","=""040210002042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002051","AZ","040210002051","=""040210002051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002052","AZ","040210002052","=""040210002052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002053","AZ","040210002053","=""040210002053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002054","AZ","040210002054","=""040210002054""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002055","AZ","040210002055","=""040210002055""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002061","AZ","040210002061","=""040210002061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002071","AZ","040210002071","=""040210002071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002072","AZ","040210002072","=""040210002072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002073","AZ","040210002073","=""040210002073""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002081","AZ","040210002081","=""040210002081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002082","AZ","040210002082","=""040210002082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002091","AZ","040210002091","=""040210002091""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002092","AZ","040210002092","=""040210002092""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002093","AZ","040210002093","=""040210002093""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002101","AZ","040210002101","=""040210002101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002102","AZ","040210002102","=""040210002102""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002103","AZ","040210002103","=""040210002103""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002111","AZ","040210002111","=""040210002111""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002112","AZ","040210002112","=""040210002112""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002113","AZ","040210002113","=""040210002113""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002121","AZ","040210002121","=""040210002121""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002122","AZ","040210002122","=""040210002122""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002131","AZ","040210002131","=""040210002131""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002132","AZ","040210002132","=""040210002132""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002133","AZ","040210002133","=""040210002133""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002134","AZ","040210002134","=""040210002134""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002141","AZ","040210002141","=""040210002141""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002142","AZ","040210002142","=""040210002142""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002143","AZ","040210002143","=""040210002143""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210002151","AZ","040210002151","=""040210002151""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003071","AZ","040210003071","=""040210003071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003081","AZ","040210003081","=""040210003081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003082","AZ","040210003082","=""040210003082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003083","AZ","040210003083","=""040210003083""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003084","AZ","040210003084","=""040210003084""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003091","AZ","040210003091","=""040210003091""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003092","AZ","040210003092","=""040210003092""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003101","AZ","040210003101","=""040210003101""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003102","AZ","040210003102","=""040210003102""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003111","AZ","040210003111","=""040210003111""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003112","AZ","040210003112","=""040210003112""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003121","AZ","040210003121","=""040210003121""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003122","AZ","040210003122","=""040210003122""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003131","AZ","040210003131","=""040210003131""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003132","AZ","040210003132","=""040210003132""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003141","AZ","040210003141","=""040210003141""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003142","AZ","040210003142","=""040210003142""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003143","AZ","040210003143","=""040210003143""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003151","AZ","040210003151","=""040210003151""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003152","AZ","040210003152","=""040210003152""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003153","AZ","040210003153","=""040210003153""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003161","AZ","040210003161","=""040210003161""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003162","AZ","040210003162","=""040210003162""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003163","AZ","040210003163","=""040210003163""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003164","AZ","040210003164","=""040210003164""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003171","AZ","040210003171","=""040210003171""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003172","AZ","040210003172","=""040210003172""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003181","AZ","040210003181","=""040210003181""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003182","AZ","040210003182","=""040210003182""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003183","AZ","040210003183","=""040210003183""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210003191","AZ","040210003191","=""040210003191""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210004001","AZ","040210004001","=""040210004001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210004002","AZ","040210004002","=""040210004002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210004003","AZ","040210004003","=""040210004003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210004004","AZ","040210004004","=""040210004004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210006031","AZ","040210006031","=""040210006031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210006032","AZ","040210006032","=""040210006032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210006041","AZ","040210006041","=""040210006041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210006042","AZ","040210006042","=""040210006042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210007001","AZ","040210007001","=""040210007001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210007002","AZ","040210007002","=""040210007002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210007003","AZ","040210007003","=""040210007003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008011","AZ","040210008011","=""040210008011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008012","AZ","040210008012","=""040210008012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008013","AZ","040210008013","=""040210008013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008014","AZ","040210008014","=""040210008014""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008021","AZ","040210008021","=""040210008021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008022","AZ","040210008022","=""040210008022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008023","AZ","040210008023","=""040210008023""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008031","AZ","040210008031","=""040210008031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210008032","AZ","040210008032","=""040210008032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009011","AZ","040210009011","=""040210009011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009012","AZ","040210009012","=""040210009012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210009021","AZ","040210009021","=""040210009021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010001","AZ","040210010001","=""040210010001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010002","AZ","040210010002","=""040210010002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210010003","AZ","040210010003","=""040210010003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011001","AZ","040210011001","=""040210011001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011002","AZ","040210011002","=""040210011002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011003","AZ","040210011003","=""040210011003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210011004","AZ","040210011004","=""040210011004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210012001","AZ","040210012001","=""040210012001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210012002","AZ","040210012002","=""040210012002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013011","AZ","040210013011","=""040210013011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013012","AZ","040210013012","=""040210013012""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013013","AZ","040210013013","=""040210013013""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013014","AZ","040210013014","=""040210013014""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013015","AZ","040210013015","=""040210013015""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013031","AZ","040210013031","=""040210013031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013032","AZ","040210013032","=""040210013032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013041","AZ","040210013041","=""040210013041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013042","AZ","040210013042","=""040210013042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013043","AZ","040210013043","=""040210013043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013044","AZ","040210013044","=""040210013044""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013051","AZ","040210013051","=""040210013051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013052","AZ","040210013052","=""040210013052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013053","AZ","040210013053","=""040210013053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013054","AZ","040210013054","=""040210013054""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013061","AZ","040210013061","=""040210013061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013062","AZ","040210013062","=""040210013062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210013063","AZ","040210013063","=""040210013063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014031","AZ","040210014031","=""040210014031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014032","AZ","040210014032","=""040210014032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014033","AZ","040210014033","=""040210014033""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014041","AZ","040210014041","=""040210014041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014042","AZ","040210014042","=""040210014042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014051","AZ","040210014051","=""040210014051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014052","AZ","040210014052","=""040210014052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014053","AZ","040210014053","=""040210014053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014061","AZ","040210014061","=""040210014061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014062","AZ","040210014062","=""040210014062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014063","AZ","040210014063","=""040210014063""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014071","AZ","040210014071","=""040210014071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014072","AZ","040210014072","=""040210014072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014081","AZ","040210014081","=""040210014081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210014082","AZ","040210014082","=""040210014082""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015001","AZ","040210015001","=""040210015001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015002","AZ","040210015002","=""040210015002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210015003","AZ","040210015003","=""040210015003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016001","AZ","040210016001","=""040210016001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016002","AZ","040210016002","=""040210016002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016003","AZ","040210016003","=""040210016003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210016004","AZ","040210016004","=""040210016004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017011","AZ","040210017011","=""040210017011""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017021","AZ","040210017021","=""040210017021""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017022","AZ","040210017022","=""040210017022""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017031","AZ","040210017031","=""040210017031""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017032","AZ","040210017032","=""040210017032""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017041","AZ","040210017041","=""040210017041""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017042","AZ","040210017042","=""040210017042""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017043","AZ","040210017043","=""040210017043""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017051","AZ","040210017051","=""040210017051""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017052","AZ","040210017052","=""040210017052""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017053","AZ","040210017053","=""040210017053""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017061","AZ","040210017061","=""040210017061""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017062","AZ","040210017062","=""040210017062""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017071","AZ","040210017071","=""040210017071""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017072","AZ","040210017072","=""040210017072""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040210017081","AZ","040210017081","=""040210017081""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
