"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Percent of People Who Drove to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranmv","TimeFrame","GeoVintage","Source","Location"
"Block Group","040030002024","AZ","040030002024","=""040030002024""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030002031","AZ","040030002031","=""040030002031""","81.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030002032","AZ","040030002032","=""040030002032""","57.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030002033","AZ","040030002033","=""040030002033""","79.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003011","AZ","040030003011","=""040030003011""","74.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003012","AZ","040030003012","=""040030003012""","93.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003013","AZ","040030003013","=""040030003013""","63.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003014","AZ","040030003014","=""040030003014""","88.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003031","AZ","040030003031","=""040030003031""","55.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003032","AZ","040030003032","=""040030003032""","65.85","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003033","AZ","040030003033","=""040030003033""","79.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003041","AZ","040030003041","=""040030003041""","85.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003042","AZ","040030003042","=""040030003042""","83.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003051","AZ","040030003051","=""040030003051""","97.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003052","AZ","040030003052","=""040030003052""","90.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030003053","AZ","040030003053","=""040030003053""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030004001","AZ","040030004001","=""040030004001""","82.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030004002","AZ","040030004002","=""040030004002""","74.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030005011","AZ","040030005011","=""040030005011""","67.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030005012","AZ","040030005012","=""040030005012""","80.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030005021","AZ","040030005021","=""040030005021""","95.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030005031","AZ","040030005031","=""040030005031""","81.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030006001","AZ","040030006001","=""040030006001""","86.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030006002","AZ","040030006002","=""040030006002""","85.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030007001","AZ","040030007001","=""040030007001""","97.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030007002","AZ","040030007002","=""040030007002""","96.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030007003","AZ","040030007003","=""040030007003""","93.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030007004","AZ","040030007004","=""040030007004""","84.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030008001","AZ","040030008001","=""040030008001""","90.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030008002","AZ","040030008002","=""040030008002""","76.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030008003","AZ","040030008003","=""040030008003""","84.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030008004","AZ","040030008004","=""040030008004""","89.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009011","AZ","040030009011","=""040030009011""","43.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009012","AZ","040030009012","=""040030009012""","86.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009013","AZ","040030009013","=""040030009013""","92.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009014","AZ","040030009014","=""040030009014""","77.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009021","AZ","040030009021","=""040030009021""","88.51","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009022","AZ","040030009022","=""040030009022""","96.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030009023","AZ","040030009023","=""040030009023""","81.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030010001","AZ","040030010001","=""040030010001""","39.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030010002","AZ","040030010002","=""040030010002""","46.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011001","AZ","040030011001","=""040030011001""","89.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011002","AZ","040030011002","=""040030011002""","96.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030011003","AZ","040030011003","=""040030011003""","95.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012001","AZ","040030012001","=""040030012001""","56.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012002","AZ","040030012002","=""040030012002""","96.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030012003","AZ","040030012003","=""040030012003""","76.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013011","AZ","040030013011","=""040030013011""","97.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013012","AZ","040030013012","=""040030013012""","89.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013021","AZ","040030013021","=""040030013021""","64.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013022","AZ","040030013022","=""040030013022""","95.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030013023","AZ","040030013023","=""040030013023""","94.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014011","AZ","040030014011","=""040030014011""","53.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014012","AZ","040030014012","=""040030014012""","95.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014013","AZ","040030014013","=""040030014013""","58.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030014021","AZ","040030014021","=""040030014021""","85.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015011","AZ","040030015011","=""040030015011""","91.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015012","AZ","040030015012","=""040030015012""","85.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015013","AZ","040030015013","=""040030015013""","95.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015021","AZ","040030015021","=""040030015021""","97.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015022","AZ","040030015022","=""040030015022""","86.32","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030015023","AZ","040030015023","=""040030015023""","75.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016011","AZ","040030016011","=""040030016011""","83.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016012","AZ","040030016012","=""040030016012""","92.56","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016013","AZ","040030016013","=""040030016013""","84.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016021","AZ","040030016021","=""040030016021""","81.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030016022","AZ","040030016022","=""040030016022""","93.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017011","AZ","040030017011","=""040030017011""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017012","AZ","040030017012","=""040030017012""","93.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017013","AZ","040030017013","=""040030017013""","98.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017014","AZ","040030017014","=""040030017014""","87.11","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017021","AZ","040030017021","=""040030017021""","74.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017022","AZ","040030017022","=""040030017022""","88.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017023","AZ","040030017023","=""040030017023""","99.03","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017031","AZ","040030017031","=""040030017031""","59.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017032","AZ","040030017032","=""040030017032""","91.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030017033","AZ","040030017033","=""040030017033""","95.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018011","AZ","040030018011","=""040030018011""","75.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018012","AZ","040030018012","=""040030018012""","77.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018013","AZ","040030018013","=""040030018013""","94.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018014","AZ","040030018014","=""040030018014""","93.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018021","AZ","040030018021","=""040030018021""","82.53","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030018022","AZ","040030018022","=""040030018022""","88.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019001","AZ","040030019001","=""040030019001""","93.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019002","AZ","040030019002","=""040030019002""","82.36","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019003","AZ","040030019003","=""040030019003""","95.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030019004","AZ","040030019004","=""040030019004""","81.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020011","AZ","040030020011","=""040030020011""","89.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020012","AZ","040030020012","=""040030020012""","95.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020013","AZ","040030020013","=""040030020013""","76.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020014","AZ","040030020014","=""040030020014""","96.75","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020021","AZ","040030020021","=""040030020021""","74.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020022","AZ","040030020022","=""040030020022""","82.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030020023","AZ","040030020023","=""040030020023""","85.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021001","AZ","040030021001","=""040030021001""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021002","AZ","040030021002","=""040030021002""","96.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021003","AZ","040030021003","=""040030021003""","79.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040030021004","AZ","040030021004","=""040030021004""","82.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050001001","AZ","040050001001","=""040050001001""","77.17","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050001002","AZ","040050001002","=""040050001002""","75.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050002001","AZ","040050002001","=""040050002001""","71.18","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050002002","AZ","040050002002","=""040050002002""","74.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003011","AZ","040050003011","=""040050003011""","77.54","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003012","AZ","040050003012","=""040050003012""","84.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003013","AZ","040050003013","=""040050003013""","84.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003021","AZ","040050003021","=""040050003021""","89.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050003022","AZ","040050003022","=""040050003022""","80.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004001","AZ","040050004001","=""040050004001""","72.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004002","AZ","040050004002","=""040050004002""","80.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004003","AZ","040050004003","=""040050004003""","76.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004004","AZ","040050004004","=""040050004004""","90.96","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050004005","AZ","040050004005","=""040050004005""","85.56","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005001","AZ","040050005001","=""040050005001""","83.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005002","AZ","040050005002","=""040050005002""","83.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005003","AZ","040050005003","=""040050005003""","78.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005004","AZ","040050005004","=""040050005004""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050005005","AZ","040050005005","=""040050005005""","82.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006011","AZ","040050006011","=""040050006011""","67.92","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006012","AZ","040050006012","=""040050006012""","87.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006021","AZ","040050006021","=""040050006021""","68.83","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050006022","AZ","040050006022","=""040050006022""","85.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007001","AZ","040050007001","=""040050007001""","86.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007002","AZ","040050007002","=""040050007002""","92.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050007003","AZ","040050007003","=""040050007003""","68.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008001","AZ","040050008001","=""040050008001""","49.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008002","AZ","040050008002","=""040050008002""","80.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008003","AZ","040050008003","=""040050008003""","84.73","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008004","AZ","040050008004","=""040050008004""","69.60","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050008005","AZ","040050008005","=""040050008005""","18.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009011","AZ","040050009011","=""040050009011""","91.09","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009012","AZ","040050009012","=""040050009012""","79.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009021","AZ","040050009021","=""040050009021""","92.93","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009022","AZ","040050009022","=""040050009022""","78.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050009023","AZ","040050009023","=""040050009023""","76.06","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010001","AZ","040050010001","=""040050010001""","35.51","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010002","AZ","040050010002","=""040050010002""","29.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050010003","AZ","040050010003","=""040050010003""","33.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011011","AZ","040050011011","=""040050011011""","76.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011012","AZ","040050011012","=""040050011012""","66.97","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011013","AZ","040050011013","=""040050011013""","74.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011031","AZ","040050011031","=""040050011031""","88.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011032","AZ","040050011032","=""040050011032""","85.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011033","AZ","040050011033","=""040050011033""","86.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011041","AZ","040050011041","=""040050011041""","67.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011042","AZ","040050011042","=""040050011042""","21.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011043","AZ","040050011043","=""040050011043""","84.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050011044","AZ","040050011044","=""040050011044""","73.82","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050012011","AZ","040050012011","=""040050012011""","73.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050012012","AZ","040050012012","=""040050012012""","70.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013011","AZ","040050013011","=""040050013011""","75.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013012","AZ","040050013012","=""040050013012""","79.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013013","AZ","040050013013","=""040050013013""","80.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013021","AZ","040050013021","=""040050013021""","94.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013022","AZ","040050013022","=""040050013022""","96.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050013023","AZ","040050013023","=""040050013023""","93.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015001","AZ","040050015001","=""040050015001""","87.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015002","AZ","040050015002","=""040050015002""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015003","AZ","040050015003","=""040050015003""","85.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050015004","AZ","040050015004","=""040050015004""","72.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016011","AZ","040050016011","=""040050016011""","62.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016012","AZ","040050016012","=""040050016012""","74.77","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016021","AZ","040050016021","=""040050016021""","44.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050016022","AZ","040050016022","=""040050016022""","72.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017001","AZ","040050017001","=""040050017001""","87.55","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017002","AZ","040050017002","=""040050017002""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017003","AZ","040050017003","=""040050017003""","76.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050017004","AZ","040050017004","=""040050017004""","44.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050020001","AZ","040050020001","=""040050020001""","97.88","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050020002","AZ","040050020002","=""040050020002""","73.90","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021011","AZ","040050021011","=""040050021011""","75.95","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021012","AZ","040050021012","=""040050021012""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021013","AZ","040050021013","=""040050021013""","79.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021014","AZ","040050021014","=""040050021014""","87.04","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021021","AZ","040050021021","=""040050021021""","48.06","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021022","AZ","040050021022","=""040050021022""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050021023","AZ","040050021023","=""040050021023""","71.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022011","AZ","040050022011","=""040050022011""","66.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022012","AZ","040050022012","=""040050022012""","54.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022013","AZ","040050022013","=""040050022013""","84.13","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022014","AZ","040050022014","=""040050022014""","73.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022021","AZ","040050022021","=""040050022021""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022022","AZ","040050022022","=""040050022022""","66.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022023","AZ","040050022023","=""040050022023""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050022024","AZ","040050022024","=""040050022024""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023011","AZ","040050023011","=""040050023011""","48.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023012","AZ","040050023012","=""040050023012""","90.38","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023013","AZ","040050023013","=""040050023013""","65.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023021","AZ","040050023021","=""040050023021""","78.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023022","AZ","040050023022","=""040050023022""","94.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040050023023","AZ","040050023023","=""040050023023""","92.57","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422011","AZ","040059422011","=""040059422011""","97.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422012","AZ","040059422012","=""040059422012""","95.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422013","AZ","040059422013","=""040059422013""","80.58","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422021","AZ","040059422021","=""040059422021""","77.18","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422022","AZ","040059422022","=""040059422022""","94.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059422023","AZ","040059422023","=""040059422023""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449001","AZ","040059449001","=""040059449001""","74.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449002","AZ","040059449002","=""040059449002""","75.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059449003","AZ","040059449003","=""040059449003""","81.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450001","AZ","040059450001","=""040059450001""","86.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450002","AZ","040059450002","=""040059450002""","84.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059450003","AZ","040059450003","=""040059450003""","94.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451001","AZ","040059451001","=""040059451001""","91.28","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451002","AZ","040059451002","=""040059451002""","92.78","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451003","AZ","040059451003","=""040059451003""","84.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059451004","AZ","040059451004","=""040059451004""","89.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452001","AZ","040059452001","=""040059452001""","61.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452002","AZ","040059452002","=""040059452002""","89.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059452003","AZ","040059452003","=""040059452003""","81.85","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059800001","AZ","040059800001","=""040059800001""","11.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059801001","AZ","040059801001","=""040059801001""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040059802001","AZ","040059802001","=""040059802001""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001001","AZ","040070001001","=""040070001001""","86.94","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001002","AZ","040070001002","=""040070001002""","52.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001003","AZ","040070001003","=""040070001003""","78.65","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070001004","AZ","040070001004","=""040070001004""","59.30","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002001","AZ","040070002001","=""040070002001""","72.22","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002002","AZ","040070002002","=""040070002002""","63.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070002003","AZ","040070002003","=""040070002003""","82.61","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003011","AZ","040070003011","=""040070003011""","78.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003012","AZ","040070003012","=""040070003012""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003013","AZ","040070003013","=""040070003013""","76.81","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003021","AZ","040070003021","=""040070003021""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003022","AZ","040070003022","=""040070003022""","95.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070003023","AZ","040070003023","=""040070003023""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004001","AZ","040070004001","=""040070004001""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004002","AZ","040070004002","=""040070004002""","97.01","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070004003","AZ","040070004003","=""040070004003""","85.85","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070005001","AZ","040070005001","=""040070005001""","86.59","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070005002","AZ","040070005002","=""040070005002""","75.44","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070006001","AZ","040070006001","=""040070006001""","73.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070006002","AZ","040070006002","=""040070006002""","22.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070007001","AZ","040070007001","=""040070007001""","73.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070008001","AZ","040070008001","=""040070008001""","86.21","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070008002","AZ","040070008002","=""040070008002""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070009001","AZ","040070009001","=""040070009001""","75.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070009002","AZ","040070009002","=""040070009002""","97.49","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010001","AZ","040070010001","=""040070010001""","97.86","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010002","AZ","040070010002","=""040070010002""","86.31","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010003","AZ","040070010003","=""040070010003""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010004","AZ","040070010004","=""040070010004""","67.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070010005","AZ","040070010005","=""040070010005""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011001","AZ","040070011001","=""040070011001""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011002","AZ","040070011002","=""040070011002""","79.63","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011003","AZ","040070011003","=""040070011003""","86.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011004","AZ","040070011004","=""040070011004""","85.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070011005","AZ","040070011005","=""040070011005""","95.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012001","AZ","040070012001","=""040070012001""","88.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012002","AZ","040070012002","=""040070012002""","92.87","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070012003","AZ","040070012003","=""040070012003""","91.39","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070013001","AZ","040070013001","=""040070013001""","87.43","2019-2023","2022","Census","Arizona (State)"
"Block Group","040070013002","AZ","040070013002","=""040070013002""","81.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079402001","AZ","040079402001","=""040079402001""","79.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404001","AZ","040079404001","=""040079404001""","100.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404002","AZ","040079404002","=""040079404002""","89.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404003","AZ","040079404003","=""040079404003""","74.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040079404004","AZ","040079404004","=""040079404004""","89.20","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405001","AZ","040099405001","=""040099405001""","95.69","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405002","AZ","040099405002","=""040099405002""","86.85","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099405003","AZ","040099405003","=""040099405003""","87.84","2019-2023","2022","Census","Arizona (State)"
"Block Group","040099611001","AZ","040099611001","=""040099611001""","98.86","2019-2023","2022","Census","Arizona (State)"
