"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Jobs within a 45-Minute Transit Commute","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d5br","TimeFrame","GeoVintage","Source","Location"
"Block Group","040136131003","AZ","040136131003","=""040136131003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136132001","AZ","040136132001","=""040136132001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136132002","AZ","040136132002","=""040136132002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136132003","AZ","040136132003","=""040136132003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136133001","AZ","040136133001","=""040136133001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136133002","AZ","040136133002","=""040136133002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136133003","AZ","040136133003","=""040136133003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136133004","AZ","040136133004","=""040136133004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136133005","AZ","040136133005","=""040136133005""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136134001","AZ","040136134001","=""040136134001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136134002","AZ","040136134002","=""040136134002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136135001","AZ","040136135001","=""040136135001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136135002","AZ","040136135002","=""040136135002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136136001","AZ","040136136001","=""040136136001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136136002","AZ","040136136002","=""040136136002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136136003","AZ","040136136003","=""040136136003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136137001","AZ","040136137001","=""040136137001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136137002","AZ","040136137002","=""040136137002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136137003","AZ","040136137003","=""040136137003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136138001","AZ","040136138001","=""040136138001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136138002","AZ","040136138002","=""040136138002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136139001","AZ","040136139001","=""040136139001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136139002","AZ","040136139002","=""040136139002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136139003","AZ","040136139003","=""040136139003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136140001","AZ","040136140001","=""040136140001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136140002","AZ","040136140002","=""040136140002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136140003","AZ","040136140003","=""040136140003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136141001","AZ","040136141001","=""040136141001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136141002","AZ","040136141002","=""040136141002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136141003","AZ","040136141003","=""040136141003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136141004","AZ","040136141004","=""040136141004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136142001","AZ","040136142001","=""040136142001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136142002","AZ","040136142002","=""040136142002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136142003","AZ","040136142003","=""040136142003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136143001","AZ","040136143001","=""040136143001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136143002","AZ","040136143002","=""040136143002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136143003","AZ","040136143003","=""040136143003""","7427","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136144001","AZ","040136144001","=""040136144001""","61477","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136144002","AZ","040136144002","=""040136144002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136144003","AZ","040136144003","=""040136144003""","12835","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136145001","AZ","040136145001","=""040136145001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136145002","AZ","040136145002","=""040136145002""","12972","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136145003","AZ","040136145003","=""040136145003""","13898","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136145004","AZ","040136145004","=""040136145004""","13682","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146001","AZ","040136146001","=""040136146001""","20928","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146002","AZ","040136146002","=""040136146002""","53843","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146003","AZ","040136146003","=""040136146003""","18399","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146004","AZ","040136146004","=""040136146004""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146005","AZ","040136146005","=""040136146005""","13781","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136146006","AZ","040136146006","=""040136146006""","5313","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147001","AZ","040136147001","=""040136147001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147002","AZ","040136147002","=""040136147002""","18576","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136147003","AZ","040136147003","=""040136147003""","32004","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148001","AZ","040136148001","=""040136148001""","20097","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148002","AZ","040136148002","=""040136148002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136148003","AZ","040136148003","=""040136148003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149001","AZ","040136149001","=""040136149001""","18733","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149002","AZ","040136149002","=""040136149002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136149003","AZ","040136149003","=""040136149003""","15529","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150001","AZ","040136150001","=""040136150001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150002","AZ","040136150002","=""040136150002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136150003","AZ","040136150003","=""040136150003""","18015","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136151001","AZ","040136151001","=""040136151001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136151002","AZ","040136151002","=""040136151002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152001","AZ","040136152001","=""040136152001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152002","AZ","040136152002","=""040136152002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136152003","AZ","040136152003","=""040136152003""","1294","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136153001","AZ","040136153001","=""040136153001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136154001","AZ","040136154001","=""040136154001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136154002","AZ","040136154002","=""040136154002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155001","AZ","040136155001","=""040136155001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155002","AZ","040136155002","=""040136155002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136155003","AZ","040136155003","=""040136155003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156001","AZ","040136156001","=""040136156001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156002","AZ","040136156002","=""040136156002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136156003","AZ","040136156003","=""040136156003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136157001","AZ","040136157001","=""040136157001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136157002","AZ","040136157002","=""040136157002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158001","AZ","040136158001","=""040136158001""","4001","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158002","AZ","040136158002","=""040136158002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136158003","AZ","040136158003","=""040136158003""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159001","AZ","040136159001","=""040136159001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159002","AZ","040136159002","=""040136159002""","4608","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136159003","AZ","040136159003","=""040136159003""","8261","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136160001","AZ","040136160001","=""040136160001""","9188","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136160002","AZ","040136160002","=""040136160002""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040136161001","AZ","040136161001","=""040136161001""","N/A","2021","2010","EPA Smart Location Database","Arizona (State)"
