"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Population Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","rpopden","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131141001","AZ","040131141001","=""040131141001""","5150.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131142001","AZ","040131142001","=""040131142001""","1899.32","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131143011","AZ","040131143011","=""040131143011""","1777.03","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131143021","AZ","040131143021","=""040131143021""","5442.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131143022","AZ","040131143022","=""040131143022""","4798.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131144011","AZ","040131144011","=""040131144011""","3060.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131144021","AZ","040131144021","=""040131144021""","5790.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131144022","AZ","040131144022","=""040131144022""","3410.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131145001","AZ","040131145001","=""040131145001""","7221.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131145002","AZ","040131145002","=""040131145002""","2035.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131145003","AZ","040131145003","=""040131145003""","3211.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131146001","AZ","040131146001","=""040131146001""","1759.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131147041","AZ","040131147041","=""040131147041""","4034.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131147051","AZ","040131147051","=""040131147051""","7553.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131148001","AZ","040131148001","=""040131148001""","4692.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131148002","AZ","040131148002","=""040131148002""","5667.26","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131148003","AZ","040131148003","=""040131148003""","290.67","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131149001","AZ","040131149001","=""040131149001""","8035.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131149002","AZ","040131149002","=""040131149002""","2140.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131149003","AZ","040131149003","=""040131149003""","266.50","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131152001","AZ","040131152001","=""040131152001""","0.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131152002","AZ","040131152002","=""040131152002""","3607.96","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131152003","AZ","040131152003","=""040131152003""","2511.16","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131153001","AZ","040131153001","=""040131153001""","2253.40","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131153002","AZ","040131153002","=""040131153002""","1110.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131154001","AZ","040131154001","=""040131154001""","992.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131154002","AZ","040131154002","=""040131154002""","2633.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131155001","AZ","040131155001","=""040131155001""","3988.91","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131155002","AZ","040131155002","=""040131155002""","3408.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131156001","AZ","040131156001","=""040131156001""","5110.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131156002","AZ","040131156002","=""040131156002""","5314.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131157001","AZ","040131157001","=""040131157001""","6648.10","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131157002","AZ","040131157002","=""040131157002""","11141.58","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131157003","AZ","040131157003","=""040131157003""","8529.85","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131157004","AZ","040131157004","=""040131157004""","4036.99","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131158011","AZ","040131158011","=""040131158011""","7765.02","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131158012","AZ","040131158012","=""040131158012""","7201.35","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131158021","AZ","040131158021","=""040131158021""","8295.37","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131158022","AZ","040131158022","=""040131158022""","6101.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131159001","AZ","040131159001","=""040131159001""","4392.43","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131159002","AZ","040131159002","=""040131159002""","6436.80","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131159003","AZ","040131159003","=""040131159003""","8413.13","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131160001","AZ","040131160001","=""040131160001""","4194.13","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131160002","AZ","040131160002","=""040131160002""","5865.70","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131160003","AZ","040131160003","=""040131160003""","11112.73","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131160004","AZ","040131160004","=""040131160004""","7727.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131161001","AZ","040131161001","=""040131161001""","8021.48","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131161002","AZ","040131161002","=""040131161002""","3617.09","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131161003","AZ","040131161003","=""040131161003""","5531.04","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162021","AZ","040131162021","=""040131162021""","7139.68","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162022","AZ","040131162022","=""040131162022""","9783.44","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162023","AZ","040131162023","=""040131162023""","7092.01","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162024","AZ","040131162024","=""040131162024""","12387.19","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162031","AZ","040131162031","=""040131162031""","1318.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162032","AZ","040131162032","=""040131162032""","2388.55","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162033","AZ","040131162033","=""040131162033""","2921.24","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162041","AZ","040131162041","=""040131162041""","2665.90","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162042","AZ","040131162042","=""040131162042""","11708.41","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162043","AZ","040131162043","=""040131162043""","6878.64","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162051","AZ","040131162051","=""040131162051""","6305.27","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162052","AZ","040131162052","=""040131162052""","4806.71","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131162053","AZ","040131162053","=""040131162053""","25905.42","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131163001","AZ","040131163001","=""040131163001""","6452.23","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131163002","AZ","040131163002","=""040131163002""","8402.36","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131163003","AZ","040131163003","=""040131163003""","4169.25","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131164001","AZ","040131164001","=""040131164001""","7456.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131164002","AZ","040131164002","=""040131164002""","3767.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131164003","AZ","040131164003","=""040131164003""","5724.39","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131164004","AZ","040131164004","=""040131164004""","5677.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131165001","AZ","040131165001","=""040131165001""","7311.14","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131165002","AZ","040131165002","=""040131165002""","6675.88","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131165003","AZ","040131165003","=""040131165003""","2626.96","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166051","AZ","040131166051","=""040131166051""","3905.65","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166052","AZ","040131166052","=""040131166052""","8823.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166053","AZ","040131166053","=""040131166053""","5251.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166054","AZ","040131166054","=""040131166054""","10618.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166061","AZ","040131166061","=""040131166061""","6470.51","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166062","AZ","040131166062","=""040131166062""","7122.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166063","AZ","040131166063","=""040131166063""","5735.20","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166071","AZ","040131166071","=""040131166071""","8323.78","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166072","AZ","040131166072","=""040131166072""","2705.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166101","AZ","040131166101","=""040131166101""","5295.08","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166102","AZ","040131166102","=""040131166102""","5884.54","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166103","AZ","040131166103","=""040131166103""","1779.15","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166111","AZ","040131166111","=""040131166111""","4077.00","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166112","AZ","040131166112","=""040131166112""","428.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166121","AZ","040131166121","=""040131166121""","6491.53","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166122","AZ","040131166122","=""040131166122""","2602.12","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166123","AZ","040131166123","=""040131166123""","1275.87","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166141","AZ","040131166141","=""040131166141""","7243.33","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166151","AZ","040131166151","=""040131166151""","9842.77","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166152","AZ","040131166152","=""040131166152""","6310.28","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166161","AZ","040131166161","=""040131166161""","4379.83","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166162","AZ","040131166162","=""040131166162""","5808.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166171","AZ","040131166171","=""040131166171""","1962.66","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166172","AZ","040131166172","=""040131166172""","1788.74","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166181","AZ","040131166181","=""040131166181""","6433.21","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166182","AZ","040131166182","=""040131166182""","1780.49","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166191","AZ","040131166191","=""040131166191""","3229.07","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166192","AZ","040131166192","=""040131166192""","1200.34","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166201","AZ","040131166201","=""040131166201""","1318.45","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166202","AZ","040131166202","=""040131166202""","6032.11","2019-2023","2021","Census","Arizona (State)"
"Block Group","040131166203","AZ","040131166203","=""040131166203""","4599.48","2019-2023","2021","Census","Arizona (State)"
