"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pedestrian-oriented Road Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3apo","TimeFrame","GeoVintage","Source","Location"
"Block Group","040131070004","AZ","040131070004","=""040131070004""","21.39","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131071011","AZ","040131071011","=""040131071011""","18.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131071012","AZ","040131071012","=""040131071012""","21.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131071021","AZ","040131071021","=""040131071021""","23.87","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131071022","AZ","040131071022","=""040131071022""","17.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131071023","AZ","040131071023","=""040131071023""","21.43","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131072011","AZ","040131072011","=""040131072011""","10.05","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131072012","AZ","040131072012","=""040131072012""","19.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131072021","AZ","040131072021","=""040131072021""","20.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131072022","AZ","040131072022","=""040131072022""","20.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131073001","AZ","040131073001","=""040131073001""","19.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131073002","AZ","040131073002","=""040131073002""","19.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131073003","AZ","040131073003","=""040131073003""","14.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131073004","AZ","040131073004","=""040131073004""","11.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074001","AZ","040131074001","=""040131074001""","20.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074002","AZ","040131074002","=""040131074002""","21.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074003","AZ","040131074003","=""040131074003""","20.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074004","AZ","040131074004","=""040131074004""","13.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074005","AZ","040131074005","=""040131074005""","34.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131074006","AZ","040131074006","=""040131074006""","16.24","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131075001","AZ","040131075001","=""040131075001""","20.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131075002","AZ","040131075002","=""040131075002""","12.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131075003","AZ","040131075003","=""040131075003""","14.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131076011","AZ","040131076011","=""040131076011""","20.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131076012","AZ","040131076012","=""040131076012""","12.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131076013","AZ","040131076013","=""040131076013""","18.53","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131076021","AZ","040131076021","=""040131076021""","16.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131076022","AZ","040131076022","=""040131076022""","10.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131077001","AZ","040131077001","=""040131077001""","17.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131077002","AZ","040131077002","=""040131077002""","14.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131077003","AZ","040131077003","=""040131077003""","20.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131077004","AZ","040131077004","=""040131077004""","14.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131077005","AZ","040131077005","=""040131077005""","19.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131078001","AZ","040131078001","=""040131078001""","13.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131078002","AZ","040131078002","=""040131078002""","11.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131079001","AZ","040131079001","=""040131079001""","7.83","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131079002","AZ","040131079002","=""040131079002""","15.86","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131079003","AZ","040131079003","=""040131079003""","16.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131080001","AZ","040131080001","=""040131080001""","12.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131080002","AZ","040131080002","=""040131080002""","15.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131081001","AZ","040131081001","=""040131081001""","16.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131082001","AZ","040131082001","=""040131082001""","18.47","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131082002","AZ","040131082002","=""040131082002""","20.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131082003","AZ","040131082003","=""040131082003""","18.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131083011","AZ","040131083011","=""040131083011""","14.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131083012","AZ","040131083012","=""040131083012""","18.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131083013","AZ","040131083013","=""040131083013""","17.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131083021","AZ","040131083021","=""040131083021""","20.26","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131083022","AZ","040131083022","=""040131083022""","18.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131084001","AZ","040131084001","=""040131084001""","31.20","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131084002","AZ","040131084002","=""040131084002""","19.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131084003","AZ","040131084003","=""040131084003""","20.93","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131084004","AZ","040131084004","=""040131084004""","19.51","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131084005","AZ","040131084005","=""040131084005""","11.91","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085011","AZ","040131085011","=""040131085011""","19.72","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085012","AZ","040131085012","=""040131085012""","26.09","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085021","AZ","040131085021","=""040131085021""","18.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085022","AZ","040131085022","=""040131085022""","3.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085023","AZ","040131085023","=""040131085023""","23.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131085024","AZ","040131085024","=""040131085024""","19.61","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086011","AZ","040131086011","=""040131086011""","15.27","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086012","AZ","040131086012","=""040131086012""","15.48","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086021","AZ","040131086021","=""040131086021""","14.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086022","AZ","040131086022","=""040131086022""","17.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086023","AZ","040131086023","=""040131086023""","19.06","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131086024","AZ","040131086024","=""040131086024""","20.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131088021","AZ","040131088021","=""040131088021""","16.45","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131088022","AZ","040131088022","=""040131088022""","22.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089011","AZ","040131089011","=""040131089011""","16.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089012","AZ","040131089012","=""040131089012""","18.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089013","AZ","040131089013","=""040131089013""","17.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089021","AZ","040131089021","=""040131089021""","19.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089022","AZ","040131089022","=""040131089022""","18.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089023","AZ","040131089023","=""040131089023""","13.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131089024","AZ","040131089024","=""040131089024""","21.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090011","AZ","040131090011","=""040131090011""","19.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090012","AZ","040131090012","=""040131090012""","2.21","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090021","AZ","040131090021","=""040131090021""","31.54","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090022","AZ","040131090022","=""040131090022""","15.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090023","AZ","040131090023","=""040131090023""","24.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090031","AZ","040131090031","=""040131090031""","20.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090032","AZ","040131090032","=""040131090032""","17.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090033","AZ","040131090033","=""040131090033""","7.67","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131090034","AZ","040131090034","=""040131090034""","10.60","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091011","AZ","040131091011","=""040131091011""","19.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040131091012","AZ","040131091012","=""040131091012""","22.19","2021","2010","EPA Smart Location Database","Arizona (State)"
