"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Pct. of People Walking to Work","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","ptranw","TimeFrame","GeoVintage","Source","Location"
"Block Group","040210017121","AZ","040210017121","=""040210017121""","2.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017122","AZ","040210017122","=""040210017122""","0.68","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017131","AZ","040210017131","=""040210017131""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017141","AZ","040210017141","=""040210017141""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017142","AZ","040210017142","=""040210017142""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017151","AZ","040210017151","=""040210017151""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017152","AZ","040210017152","=""040210017152""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017153","AZ","040210017153","=""040210017153""","1.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017161","AZ","040210017161","=""040210017161""","3.41","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017162","AZ","040210017162","=""040210017162""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017163","AZ","040210017163","=""040210017163""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210017171","AZ","040210017171","=""040210017171""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210019001","AZ","040210019001","=""040210019001""","5.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210019002","AZ","040210019002","=""040210019002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020011","AZ","040210020011","=""040210020011""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020012","AZ","040210020012","=""040210020012""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020013","AZ","040210020013","=""040210020013""","1.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020041","AZ","040210020041","=""040210020041""","0.08","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020042","AZ","040210020042","=""040210020042""","3.12","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020051","AZ","040210020051","=""040210020051""","N/A","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210020052","AZ","040210020052","=""040210020052""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021041","AZ","040210021041","=""040210021041""","28.16","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021042","AZ","040210021042","=""040210021042""","5.91","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021051","AZ","040210021051","=""040210021051""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021052","AZ","040210021052","=""040210021052""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021053","AZ","040210021053","=""040210021053""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021061","AZ","040210021061","=""040210021061""","10.45","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210021071","AZ","040210021071","=""040210021071""","0.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210022001","AZ","040210022001","=""040210022001""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210022002","AZ","040210022002","=""040210022002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210022003","AZ","040210022003","=""040210022003""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210022004","AZ","040210022004","=""040210022004""","2.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210023001","AZ","040210023001","=""040210023001""","9.17","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210023002","AZ","040210023002","=""040210023002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210023003","AZ","040210023003","=""040210023003""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210024001","AZ","040210024001","=""040210024001""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210024002","AZ","040210024002","=""040210024002""","8.62","2019-2023","2022","Census","Arizona (State)"
"Block Group","040210024003","AZ","040210024003","=""040210024003""","2.76","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219412001","AZ","040219412001","=""040219412001""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219412002","AZ","040219412002","=""040219412002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219412003","AZ","040219412003","=""040219412003""","2.64","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219412004","AZ","040219412004","=""040219412004""","0.50","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219413001","AZ","040219413001","=""040219413001""","5.67","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219414011","AZ","040219414011","=""040219414011""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219414012","AZ","040219414012","=""040219414012""","7.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219414013","AZ","040219414013","=""040219414013""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040219414021","AZ","040219414021","=""040219414021""","7.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239660001","AZ","040239660001","=""040239660001""","12.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239660002","AZ","040239660002","=""040239660002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239660003","AZ","040239660003","=""040239660003""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661011","AZ","040239661011","=""040239661011""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661012","AZ","040239661012","=""040239661012""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661013","AZ","040239661013","=""040239661013""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661031","AZ","040239661031","=""040239661031""","0.80","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661061","AZ","040239661061","=""040239661061""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661071","AZ","040239661071","=""040239661071""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661081","AZ","040239661081","=""040239661081""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661082","AZ","040239661082","=""040239661082""","4.37","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661083","AZ","040239661083","=""040239661083""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661084","AZ","040239661084","=""040239661084""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661091","AZ","040239661091","=""040239661091""","0.48","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661092","AZ","040239661092","=""040239661092""","0.66","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661101","AZ","040239661101","=""040239661101""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661111","AZ","040239661111","=""040239661111""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661112","AZ","040239661112","=""040239661112""","1.24","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239661113","AZ","040239661113","=""040239661113""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239662001","AZ","040239662001","=""040239662001""","3.05","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239662002","AZ","040239662002","=""040239662002""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239662003","AZ","040239662003","=""040239662003""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239662004","AZ","040239662004","=""040239662004""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663011","AZ","040239663011","=""040239663011""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663012","AZ","040239663012","=""040239663012""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663013","AZ","040239663013","=""040239663013""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663014","AZ","040239663014","=""040239663014""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663021","AZ","040239663021","=""040239663021""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663022","AZ","040239663022","=""040239663022""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239663023","AZ","040239663023","=""040239663023""","16.34","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664011","AZ","040239664011","=""040239664011""","1.15","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664012","AZ","040239664012","=""040239664012""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664021","AZ","040239664021","=""040239664021""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664022","AZ","040239664022","=""040239664022""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664023","AZ","040239664023","=""040239664023""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040239664024","AZ","040239664024","=""040239664024""","7.23","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002051","AZ","040250002051","=""040250002051""","1.42","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002061","AZ","040250002061","=""040250002061""","8.98","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002062","AZ","040250002062","=""040250002062""","6.25","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002063","AZ","040250002063","=""040250002063""","14.19","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002064","AZ","040250002064","=""040250002064""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002071","AZ","040250002071","=""040250002071""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002081","AZ","040250002081","=""040250002081""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002082","AZ","040250002082","=""040250002082""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002091","AZ","040250002091","=""040250002091""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002092","AZ","040250002092","=""040250002092""","0.72","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002093","AZ","040250002093","=""040250002093""","6.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002094","AZ","040250002094","=""040250002094""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002095","AZ","040250002095","=""040250002095""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002101","AZ","040250002101","=""040250002101""","31.26","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002111","AZ","040250002111","=""040250002111""","9.46","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002112","AZ","040250002112","=""040250002112""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250002113","AZ","040250002113","=""040250002113""","4.70","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250003011","AZ","040250003011","=""040250003011""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250003012","AZ","040250003012","=""040250003012""","19.10","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250003013","AZ","040250003013","=""040250003013""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250003021","AZ","040250003021","=""040250003021""","3.99","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004031","AZ","040250004031","=""040250004031""","10.02","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004041","AZ","040250004041","=""040250004041""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004051","AZ","040250004051","=""040250004051""","2.40","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004052","AZ","040250004052","=""040250004052""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004053","AZ","040250004053","=""040250004053""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004061","AZ","040250004061","=""040250004061""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004071","AZ","040250004071","=""040250004071""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004072","AZ","040250004072","=""040250004072""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250004073","AZ","040250004073","=""040250004073""","11.33","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250005011","AZ","040250005011","=""040250005011""","3.07","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250005021","AZ","040250005021","=""040250005021""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250005022","AZ","040250005022","=""040250005022""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250005023","AZ","040250005023","=""040250005023""","5.79","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250005024","AZ","040250005024","=""040250005024""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006041","AZ","040250006041","=""040250006041""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006042","AZ","040250006042","=""040250006042""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006043","AZ","040250006043","=""040250006043""","6.35","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006081","AZ","040250006081","=""040250006081""","2.89","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006082","AZ","040250006082","=""040250006082""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006091","AZ","040250006091","=""040250006091""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006092","AZ","040250006092","=""040250006092""","8.27","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006093","AZ","040250006093","=""040250006093""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006111","AZ","040250006111","=""040250006111""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006121","AZ","040250006121","=""040250006121""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006131","AZ","040250006131","=""040250006131""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006132","AZ","040250006132","=""040250006132""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006133","AZ","040250006133","=""040250006133""","3.14","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006134","AZ","040250006134","=""040250006134""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006141","AZ","040250006141","=""040250006141""","0.74","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006151","AZ","040250006151","=""040250006151""","19.29","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006152","AZ","040250006152","=""040250006152""","3.47","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006153","AZ","040250006153","=""040250006153""","3.71","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006154","AZ","040250006154","=""040250006154""","0.00","2019-2023","2022","Census","Arizona (State)"
"Block Group","040250006161","AZ","040250006161","=""040250006161""","3.36","2019-2023","2022","Census","Arizona (State)"
