"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Road Network Density","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"GeoID_Description","GeoID_Name","SitsinState","GeoID","GeoID_Formatted","d3a","TimeFrame","GeoVintage","Source","Location"
"Block Group","040134222032","AZ","040134222032","=""040134222032""","18.44","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222033","AZ","040134222033","=""040134222033""","25.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222041","AZ","040134222041","=""040134222041""","31.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222042","AZ","040134222042","=""040134222042""","20.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222051","AZ","040134222051","=""040134222051""","22.28","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222091","AZ","040134222091","=""040134222091""","26.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222092","AZ","040134222092","=""040134222092""","20.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222093","AZ","040134222093","=""040134222093""","27.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222094","AZ","040134222094","=""040134222094""","38.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222095","AZ","040134222095","=""040134222095""","26.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222101","AZ","040134222101","=""040134222101""","23.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222102","AZ","040134222102","=""040134222102""","25.49","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222103","AZ","040134222103","=""040134222103""","26.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222111","AZ","040134222111","=""040134222111""","18.32","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222112","AZ","040134222112","=""040134222112""","15.95","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222121","AZ","040134222121","=""040134222121""","27.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222122","AZ","040134222122","=""040134222122""","22.74","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222123","AZ","040134222123","=""040134222123""","44.35","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222131","AZ","040134222131","=""040134222131""","21.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222132","AZ","040134222132","=""040134222132""","24.29","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222151","AZ","040134222151","=""040134222151""","17.97","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222161","AZ","040134222161","=""040134222161""","24.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222162","AZ","040134222162","=""040134222162""","25.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222163","AZ","040134222163","=""040134222163""","20.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222164","AZ","040134222164","=""040134222164""","21.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222171","AZ","040134222171","=""040134222171""","19.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222172","AZ","040134222172","=""040134222172""","20.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222181","AZ","040134222181","=""040134222181""","22.56","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222182","AZ","040134222182","=""040134222182""","29.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222191","AZ","040134222191","=""040134222191""","29.11","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222192","AZ","040134222192","=""040134222192""","16.55","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222201","AZ","040134222201","=""040134222201""","16.46","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222202","AZ","040134222202","=""040134222202""","20.94","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222211","AZ","040134222211","=""040134222211""","12.73","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222212","AZ","040134222212","=""040134222212""","25.75","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222213","AZ","040134222213","=""040134222213""","29.81","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222221","AZ","040134222221","=""040134222221""","26.37","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134222222","AZ","040134222222","=""040134222222""","23.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223011","AZ","040134223011","=""040134223011""","24.18","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223012","AZ","040134223012","=""040134223012""","16.41","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223013","AZ","040134223013","=""040134223013""","20.42","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223021","AZ","040134223021","=""040134223021""","22.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223022","AZ","040134223022","=""040134223022""","25.92","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223023","AZ","040134223023","=""040134223023""","30.23","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223024","AZ","040134223024","=""040134223024""","33.64","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223041","AZ","040134223041","=""040134223041""","31.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223042","AZ","040134223042","=""040134223042""","11.08","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223051","AZ","040134223051","=""040134223051""","20.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223052","AZ","040134223052","=""040134223052""","26.66","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223053","AZ","040134223053","=""040134223053""","29.25","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223054","AZ","040134223054","=""040134223054""","27.38","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223071","AZ","040134223071","=""040134223071""","16.52","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223072","AZ","040134223072","=""040134223072""","10.19","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223073","AZ","040134223073","=""040134223073""","13.71","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223074","AZ","040134223074","=""040134223074""","13.85","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223081","AZ","040134223081","=""040134223081""","26.82","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223082","AZ","040134223082","=""040134223082""","26.15","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223083","AZ","040134223083","=""040134223083""","22.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223091","AZ","040134223091","=""040134223091""","23.58","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223092","AZ","040134223092","=""040134223092""","19.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134223093","AZ","040134223093","=""040134223093""","16.90","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224011","AZ","040134224011","=""040134224011""","16.07","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224012","AZ","040134224012","=""040134224012""","16.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224013","AZ","040134224013","=""040134224013""","8.04","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224021","AZ","040134224021","=""040134224021""","20.01","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224022","AZ","040134224022","=""040134224022""","18.13","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224023","AZ","040134224023","=""040134224023""","22.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224031","AZ","040134224031","=""040134224031""","28.33","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224032","AZ","040134224032","=""040134224032""","21.03","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224033","AZ","040134224033","=""040134224033""","17.36","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224041","AZ","040134224041","=""040134224041""","17.10","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134224042","AZ","040134224042","=""040134224042""","19.79","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225011","AZ","040134225011","=""040134225011""","22.96","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225012","AZ","040134225012","=""040134225012""","18.40","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225013","AZ","040134225013","=""040134225013""","19.78","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225014","AZ","040134225014","=""040134225014""","25.50","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225021","AZ","040134225021","=""040134225021""","27.62","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225022","AZ","040134225022","=""040134225022""","15.89","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225023","AZ","040134225023","=""040134225023""","24.84","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225024","AZ","040134225024","=""040134225024""","28.98","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225031","AZ","040134225031","=""040134225031""","24.68","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225032","AZ","040134225032","=""040134225032""","27.02","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225033","AZ","040134225033","=""040134225033""","28.70","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225034","AZ","040134225034","=""040134225034""","32.77","2021","2010","EPA Smart Location Database","Arizona (State)"
"Block Group","040134225041","AZ","040134225041","=""040134225041""","29.52","2021","2010","EPA Smart Location Database","Arizona (State)"
